"Nom","Indicador Refugi","Municipi","Codi Municipi","Latitud","Longitud","Accessibilitat","Aigua potable","Climatització","Àrea Descans","Lavabos","Adreça","Informació web","Tipologia Refugi","Origen Identificador","Última Actualització"
"Emma de Barcelona, Jardins d' (Comte Borrell 159)","080193|EMMA_DE_BARCELONA_JARDINS_D_COMTE_BORRELL_159","Barcelona","080193","4,138,239","2,155,181","Sí","Sí","No","Sí","No","C. Comte Borrell, 159","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/335195642","Interiors d’Illa","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Lina Ódena, Jardins  (Ali Bei 121 - Sardenya 170)","080193|LINA_ODENA_JARDINS_ALI_BEI_121_SARDENYA_170","Barcelona","080193","4,139,636","2,183,556","Sí","Sí","No","Sí","No","C. Alí Bei, 115","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400047563","Interiors d’Illa","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Maria Matilde Almendros, Jardins (Calàbria 90-92)","080193|MARIA_MATILDE_ALMENDROS_JARDINS_CALABRIA_90_92","Barcelona","080193","413,793","215,627","Sí","Sí","No","Sí","No","Jardins Maria Matilde Almendros, 0","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400194129","Interiors d’Illa","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Montserrat Roig, Jardins de (Rosselló 490 - Provença 533)","080193|MONTSERRAT_ROIG_JARDINS_DE_ROSSELLO_490_PROVENCA_533","Barcelona","080193","4,140,869","2,178,846","Sí","Sí","No","Sí","No","Jardins Montserrat Roig, 0","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/96142123016","Interiors d’Illa","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Paula Montal, Jardins de (Viladomat 149 - 151)","080193|PAULA_MONTAL_JARDINS_DE_VILADOMAT_149_151","Barcelona","080193","4,138,142","2,154,069","Sí","Sí","No","Sí","No","Jardins Paula Montal, 0","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400063147","Interiors d’Illa","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Safo, Jardins de  (Llança, C. 48 - Roma, Av. 20)","080193|SAFO_JARDINS_DE_LLANCA_C_48_ROMA_AV_20","Barcelona","080193","4,138,065","2,145,994","Sí","Sí","No","Sí","No","Jardins Safo, 0","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/1183122853","Interiors d’Illa","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Tete Montoliu, Jardins (Sepúlveda 88)","080193|TETE_MONTOLIU_JARDINS_SEPULVEDA_88","Barcelona","080193","4,137,871","2,157,611","Sí","Sí","No","Sí","No","Jardins Tete Montoliu, 0","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400175567","Interiors d’Illa","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Torre de les Aigües, Jardí (Roger de Llúria 56)","080193|TORRE_DE_LES_AIGUES_JARDI_ROGER_DE_LLURIA_56","Barcelona","080193","4,139,331","2,169,639","Sí","Sí","No","Sí","No","C. Roger de Llúria, 56","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086030520","Interiors d’Illa","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Tres Tombs, Jardins (Manso 28 - Calàbria 8)","080193|TRES_TOMBS_JARDINS_MANSO_28_CALABRIA_8","Barcelona","080193","4,137,606","2,160,819","Sí","Sí","No","Sí","No","C. Calàbria, 940","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/1128115652","Interiors d’Illa","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Fabra i Coats: Fàbrica de Creació","080193|FABRA_I_COATS_FABRICA_DE_CREACIO","Barcelona","080193","4,143,376","2,190,814","Sí","Sí","Sí","Sí","Sí","C. Sant Adrià, 20","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400193035","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Pati de l'Escola Bressol Municipal L'Esquirol","080193|PATI_DE_L_ESCOLA_BRESSOL_MUNICIPAL_L_ESQUIROL","Barcelona","080193","4,137,229","2,139,195","Sí","Sí","No (aire lliure)","Sí","Sí","C Noguera Pallaresa, 32","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400737907","Patis d'Escola Bressol","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Pati de l'Escola Bressol Municipal Margalló","080193|PATI_DE_L_ESCOLA_BRESSOL_MUNICIPAL_MARGALLO","Barcelona","080193","4,142,006","2,203,971","Sí","Sí","No (aire lliure)","Sí","Sí","C Concili de Trento, 249","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400737908","Patis d'Escola Bressol","Ajuntament de Barcelona","23/06/2026 15:23:00"
"CC Can Deu","080193|CC_CAN_DEU","Barcelona","080193","4,138,677","2,132,505","Sí","Sí","Sí","Sí","Sí","Pl. de la Concòrdia, 13","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086017856","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"CC Parc Sandaru","080193|CC_PARC_SANDARU","Barcelona","080193","4,139,172","2,184,738","Sí","Sí","Sí","Sí","Sí","C. Buenaventura Muñoz, 21","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400161204","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"CC Sant Martí","080193|CC_SANT_MARTI","Barcelona","080193","4,141,661","2,198,577","Sí","Sí","Sí","Sí","Sí","C. Selva de Mar, 215","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086005093","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"CC Can Felipa","080193|CC_CAN_FELIPA","Barcelona","080193","4,140,365","2,200,478","Sí","Sí","Sí","Sí","Sí","Pl. Josep Maria Huertas Claveria, 1","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086035490","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Barri La Llacuna","080193|CASAL_DE_BARRI_LA_LLACUNA","Barcelona","080193","4,140,285","2,190,664","Sí","Sí","Sí","Sí","Sí","C. Bolívia, 49","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400579089","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de gent gran Josep Trueta","080193|CASAL_DE_GENT_GRAN_JOSEP_TRUETA","Barcelona","080193","4,137,692","2,167,251","Sí","Sí","Sí","Sí","Sí","C. Reina Amàlia, 31","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086011061","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de gent gran Josep Tarradellas","080193|CASAL_DE_GENT_GRAN_JOSEP_TARRADELLAS","Barcelona","080193","4,138,194","2,167,146","Sí","Sí","Sí","Sí","Sí","Pl. Caramelles, 3","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92150113813","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"La Ludo","080193|LA_LUDO","Barcelona","080193","4,138,681","2,188,081","Sí","Sí","Sí","Sí","No","Pas Institut Escola, 1. Parc de la Ciutadella","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/69133728","Equipaments Ambientals","Ajuntament de Barcelona","23/06/2026 15:23:00"
"CEM Sardenya","080193|CEM_SARDENYA","Barcelona","080193","4,141,214","2,162,182","Sí","Sí","Sí","Sí","No","C. Sardenya, 549","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/97178123551","Complexos esportius","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Persones Grans Casc Antic","080193|CASAL_DE_PERSONES_GRANS_CASC_ANTIC","Barcelona","080193","4,138,737","2,178,657","Sí","Sí","Sí","Sí","Sí","C. Mestres Casals i Martorell, 2-16","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400659719","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Associació de veïnes i veïns dEl Clot-Camp de l'Arpa","080193|ASSOCIACIO_DE_VEINES_I_VEINS_DEL_CLOT_CAMP_DE_L_ARPA","Barcelona","080193","4,141,028","2,185,959","Sí","Sí","Sí","Sí","Sí","C. Sibelius, 3","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086010413","Altres","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Descoberta del CEM Bac de Roda","080193|PISCINES_DESCOBERTA_DEL_CEM_BAC_DE_RODA","Barcelona","080193","4,141,435","2,194,073","Sí","Sí",,"Sí","Sí","Rbla. Guipúscoa, 25","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400110882","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Descoberta del CEM Can Toda","080193|PISCINA_DESCOBERTA_DEL_CEM_CAN_TODA","Barcelona","080193","4,141,535","2,158,164","Sí","Sí",,"Sí","Sí","C. Ramiro de Maeztu, 25","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086003372","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Aiguajoc Borrell","080193|PISCINA_COBERTA_DEL_CEM_AIGUAJOC_BORRELL","Barcelona","080193","4,137,638","2,163,747","Sí","Sí",,"Sí","Sí","C. Compte Borrell, 21-33","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/96319161157","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM Artesania","080193|PISCINES_COBERTES_DEL_CEM_ARTESANIA","Barcelona","080193","4,144,416","2,171,071","Sí","Sí",,"Sí","Sí","C. Artesania, 63","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400110352","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Piscines Bernat Picornell","080193|PISCINA_COBERTA_DEL_CEM_PISCINES_BERNAT_PICORNELL","Barcelona","080193","4,136,629","2,150,628","Sí","Sí",,"Sí","Sí","Av. de l'Estadi, 30-38","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/94125141220","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Descoberta del CEM Can Caralleu","080193|PISCINA_DESCOBERTA_DEL_CEM_CAN_CARALLEU","Barcelona","080193","4,140,156","2,111,093","Sí","Sí",,"Sí","Sí","C. dels Esports, 2-8","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086010501","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Can Felipa","080193|PISCINA_COBERTA_DEL_CEM_CAN_FELIPA","Barcelona","080193","4,140,365","2,200,481","Sí","Sí",,"Sí","Sí","Pl.  Josep Mª Huertas Claveria, 1","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/98168115723","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Can Ricart","080193|PISCINA_COBERTA_DEL_CEM_CAN_RICART","Barcelona","080193","4,137,728","2,170,923","Sí","Sí",,"Sí","Sí","C. St. Oleguer, 10","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400164786","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM dEl Carmel","080193|PISCINA_COBERTA_DEL_CEM_DEL_CARMEL","Barcelona","080193","4,142,317","2,158,547","Sí","Sí",,"Sí","Sí","C. Pedrell, 192-202","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400060119","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM Claror","080193|PISCINES_COBERTES_DEL_CEM_CLAROR","Barcelona","080193","4,140,464","2,171,457","Sí","Sí",,"Sí","Sí","C. Sardenya, 333","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086020201","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Colom","080193|PISCINA_COBERTA_DEL_CEM_COLOM","Barcelona","080193","4,137,796","2,176,246","Sí","Sí",,"Sí","Sí","C. La Rambla, 18","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/94276105023","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM Cotxeres Borbó","080193|PISCINES_COBERTES_DEL_CEM_COTXERES_BORBO","Barcelona","080193","4,142,648","217,706","Sí","Sí",,"Sí","Sí","C. Ramón Albó, 47-57","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400276356","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Descoberta del CEM de Sant Sebastià","080193|PISCINA_DESCOBERTA_DEL_CEM_DE_SANT_SEBASTIA","Barcelona","080193","4,137,358","2,188,742","Sí","Sí",,"Sí","Sí","Pl. del Mar, s/n","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/98110133629","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Estació del Nord","080193|PISCINA_COBERTA_DEL_CEM_ESTACIO_DEL_NORD","Barcelona","080193","4,139,393","2,183,183","Sí","Sí",,"Sí","Sí","C. Nàpols, 42-44","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99133121652","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Descoberta del CEM Guinardó","080193|PISCINA_DESCOBERTA_DEL_CEM_GUINARDO","Barcelona","080193","4,141,702","2,173,619","Sí","Sí",,"Sí","Sí","c. Torrent d'en Melis s/n","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400110852","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM Horta","080193|PISCINES_COBERTES_DEL_CEM_HORTA","Barcelona","080193","4,143,359","2,161,094","Sí","Sí","SI","Sí","Sí","C. Feliu i Codina, 27","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/93307114429","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Joan Miró","080193|PISCINA_COBERTA_DEL_CEM_JOAN_MIRO","Barcelona","080193","4,137,846","2,150,983","Sí","Sí","si","Sí","Sí","C. Diputació, 17-19","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/1057133310","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM Júpiter","080193|PISCINES_COBERTES_DEL_CEM_JUPITER","Barcelona","080193","4,141,772","2,201,996","Sí","Sí",,"Sí","Sí","C. Agricultura, 232","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400110897","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM l'Espanya Industrial","080193|PISCINES_COBERTES_DEL_CEM_L_ESPANYA_INDUSTRIAL","Barcelona","080193","4,137,741","214,192","Sí","Sí",,"Sí","Sí","Parc de l'Espanya Industrial, s/n","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/93327121407","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM La Bordeta","080193|PISCINA_COBERTA_DEL_CEM_LA_BORDETA","Barcelona","080193","4,137,241","2,139,625","Sí","Sí",,"Sí","Sí","C. Noguera Pallaresa, 34-42","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400110957","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM La Verneda","080193|PISCINA_COBERTA_DEL_CEM_LA_VERNEDA","Barcelona","080193","4,142,513","2,204,367","Sí","Sí","SI","Sí","Sí","C. Binèfar, 10-14","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086023364","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM Les Corts","080193|PISCINES_COBERTES_DEL_CEM_LES_CORTS","Barcelona","080193","4,138,569","2,134,193","Sí","Sí",,"Sí","Sí","Trav. de Les Corts, 252-254","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/117132415","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM Maresme","080193|PISCINES_COBERTES_DEL_CEM_MARESME","Barcelona","080193","4,141,321","2,213,982","Sí","Sí",,"Sí","Sí","C. Pallars, 484","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400036999","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Marítim","080193|PISCINA_COBERTA_DEL_CEM_MARITIM","Barcelona","080193","4,138,447","2,194,867","Sí","Sí",,"Sí","Sí","Pg. Marítim Barceloneta, 33","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400322471","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM Mundet","080193|PISCINES_COBERTES_DEL_CEM_MUNDET","Barcelona","080193","4,143,591","2,142,863","Sí","Sí","Si","Sí","Sí","C. Olympe de Gouges, s/n","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400322478","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Nova Icària","080193|PISCINA_COBERTA_DEL_CEM_NOVA_ICARIA","Barcelona","080193","4,139,236","2,197,997","Sí","Sí",,"Sí","Sí","Av. Icària, 167","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/312152814","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Parc de la Ciutadella","080193|PISCINA_COBERTA_DEL_CEM_PARC_DE_LA_CIUTADELLA","Barcelona","080193","4,138,553","2,186,413","Sí","Sí",,"Sí","Sí","Pg. de Circumval·lació, 1","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400144112","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM Putxet","080193|PISCINES_COBERTES_DEL_CEM_PUTXET","Barcelona","080193","4,140,972","214,131","Sí","Sí",,"Sí","Sí","C. Marmellà, 23","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400247088","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM Sagrada Família","080193|PISCINES_COBERTES_DEL_CEM_SAGRADA_FAMILIA","Barcelona","080193","4,140,725","2,179,314","Sí","Sí","Si","Sí","Sí","C. Cartagena, 231-239","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/98301132224","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM Sant Andreu - La Sagrera","080193|PISCINES_COBERTES_DEL_CEM_SANT_ANDREU_LA_SAGRERA","Barcelona","080193","4,142,977","2,192,734","Sí","Sí",,"Sí","Sí","C. Sta. Coloma, 25","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400322493","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM Sardenya","080193|PISCINES_COBERTES_DEL_CEM_SARDENYA","Barcelona","080193","4,141,209","2,162,226","Sí","Sí",,"Sí","Sí","C. Sardenya, 549-553","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99147085139","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Trinitat Vella","080193|PISCINA_COBERTA_DEL_CEM_TRINITAT_VELLA","Barcelona","080193","4,145,145","2,193,105","Sí","Sí",,"Sí","si","Via Bàrcino 84-86","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086010810","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Vintró - Joan Alentorn","080193|PISCINA_COBERTA_DEL_CEM_VINTRO_JOAN_ALENTORN","Barcelona","080193","4,140,665","2,186,275","Sí","Sí",,"Sí","Sí","C. Consell de Cent, 623-627","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99165122406","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Descoberta del Centre Municipal Tennis Vall Hebron","080193|PISCINA_DESCOBERTA_DEL_CENTRE_MUNICIPAL_TENNIS_VALL_HEBRON","Barcelona","080193","4,142,975","2,145,472","Sí","Sí",,"Sí","Sí","Pg. Vall d'Hebron, 178-196","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400110881","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Descoberta del CEM Bon Pastor","080193|PISCINA_DESCOBERTA_DEL_CEM_BON_PASTOR","Barcelona","080193","4,143,818","2,201,731","Sí","Sí","SI","Sí","Sí","C. Costa Daurada, 12","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/98188181031","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Can Cuyàs","080193|PISCINA_COBERTA_DEL_CEM_CAN_CUYAS","Barcelona","080193","4,145,988","2,168,115","Sí","Sí","SI","Sí","Sí","Av. Rasos de Peguera, 242","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/93057134404","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Olimpics Vall Hebron","080193|PISCINA_COBERTA_DEL_CEM_OLIMPICS_VALL_HEBRON","Barcelona","080193","4,142,807","2,144,382","Sí","Sí",,"Sí","Sí","Pg. Vall d'Hebron, 166-176","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99301125047","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Turó de la Peira","080193|PISCINA_COBERTA_DEL_CEM_TURO_DE_LA_PEIRA","Barcelona","080193","4,143,286","2,172,184","Sí","Sí","SI","Sí","Sí","C. Sant Iscle, 50","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400644388","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Descoberta de La Clota","080193|PISCINA_DESCOBERTA_DE_LA_CLOTA","Barcelona","080193","4,142,609","2,149,446","Sí","Sí",,"Sí","Sí","Pl. Clota, s/n","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/97331093926","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Municipals Montjuïc","080193|PISCINES_MUNICIPALS_MONTJUIC","Barcelona","080193","4,136,906","2,164,596","Sí","Sí",,"Sí","Sí","Av. Miramar, 31-37","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086000228","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Piscina Sant Jordi","080193|PISCINA_COBERTA_DEL_CEM_PISCINA_SANT_JORDI","Barcelona","080193","4,138,906","2,147,353","Sí","Sí","No","Sí","Sí","C. París, 114","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086002693","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM Can Dragó","080193|PISCINES_COBERTES_DEL_CEM_CAN_DRAGO","Barcelona","080193","4,143,657","2,183,127","Sí","Sí","Sí","Sí","Sí","C. Roselló i Porcel, 7-11","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400322483","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
