Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Valor,EDAT_1,SEXE
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,54,47,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,42,47,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,39,48,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,39,48,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,43,49,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,48,49,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,60,50,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,50,50,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,39,51,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,51,51,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,57,52,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,47,52,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,31,53,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,34,53,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,40,54,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,30,54,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,39,55,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,28,55,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,45,56,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,29,56,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,36,57,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,42,57,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,36,58,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,35,58,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,39,59,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,39,59,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,46,60,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,39,60,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,38,61,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,31,61,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,35,62,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,37,62,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,37,63,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,35,63,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,35,64,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,33,64,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,36,65,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,34,65,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,35,66,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,43,66,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,45,67,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,27,67,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,25,68,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,33,68,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,29,69,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,22,69,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,28,70,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,29,70,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,29,71,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,18,71,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,44,72,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,30,72,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,39,73,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,29,73,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,38,74,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,19,74,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,38,75,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,33,75,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,36,76,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,29,76,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,29,77,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,27,77,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,24,78,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,19,78,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,31,79,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,25,79,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,32,80,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,19,80,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,19,81,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,21,81,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,23,82,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,23,82,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,25,83,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,12,83,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,14,84,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,9,84,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,24,85,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,15,85,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7,86,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7,86,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,18,87,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,8,87,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,18,88,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,8,88,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,17,89,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,8,89,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,9,90,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,..,90,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,6,91,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,6,91,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,..,92,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7,92,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,9,93,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,..,93,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,..,94,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,..,94,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7,95,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,..,95,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,5,96,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,..,96,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,5,97,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,..,97,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,..,98,2
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,..,99,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,..,100,1
2026-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,..,100,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,5,0,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,9,0,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,17,1,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,7,1,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,8,2,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,11,2,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,11,3,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,10,3,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,10,4,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,16,4,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,6,5,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,10,5,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,12,6,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,8,6,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,17,7,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,11,7,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,17,8,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,12,8,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,10,9,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,7,9,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,11,10,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,17,10,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,15,11,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,16,11,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,10,12,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,9,12,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,8,13,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,14,13,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,12,14,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,12,14,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,7,15,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,20,15,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,16,16,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,19,16,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,11,17,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,9,17,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,11,18,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,17,18,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,18,19,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,14,19,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,18,20,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,13,20,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,15,21,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,24,21,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,15,22,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,19,22,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,22,23,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,20,23,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,17,24,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,22,24,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,19,25,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,20,25,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,17,26,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,22,26,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,19,27,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,20,27,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,14,28,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,29,28,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,28,29,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,19,29,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,21,30,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,21,30,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,26,31,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,22,31,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,23,32,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,29,32,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,30,33,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,26,33,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,24,34,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,33,34,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,30,35,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,19,35,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,28,36,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,27,36,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,29,37,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,35,37,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,37,38,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,23,38,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,30,39,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,35,39,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,18,40,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,28,40,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,34,41,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,27,41,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,25,42,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,30,42,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,24,43,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,27,43,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,25,44,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,31,44,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,28,45,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,25,45,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,19,46,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,28,46,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,34,47,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,23,47,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,27,48,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,20,48,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,21,49,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,36,49,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,26,50,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,24,50,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,23,51,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,34,51,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,24,52,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,23,52,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,20,53,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,35,53,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,21,54,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,30,54,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,25,55,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,22,55,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,30,56,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,14,56,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,25,57,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,18,57,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,20,58,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,26,58,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,26,59,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,7,59,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,22,60,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,26,60,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,13,61,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,32,61,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,27,62,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,18,62,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,24,63,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,20,63,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,18,64,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,19,64,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,17,65,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,24,65,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,21,66,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,20,66,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,16,67,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,15,67,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,12,68,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,11,68,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,25,69,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,7,69,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,14,70,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,11,70,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,16,71,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,14,71,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,18,72,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,18,72,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,12,73,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,10,73,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,20,74,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,12,74,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,15,75,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,9,75,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,17,76,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,17,76,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,21,77,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,9,77,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,11,78,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,16,78,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,11,79,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,8,79,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,15,80,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,11,80,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,19,81,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,11,81,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,8,82,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,7,82,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,8,83,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,6,83,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,14,84,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,..,84,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,10,85,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,10,85,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,7,86,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,5,86,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,14,87,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,..,87,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,11,88,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,6,88,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,9,89,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,..,89,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,12,90,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,5,90,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,..,91,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,5,92,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,..,92,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,..,93,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,..,93,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,5,94,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,..,94,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,..,95,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,..,95,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,..,96,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,..,97,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,..,98,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,..,99,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,146,..,100,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,44,0,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,45,0,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,63,1,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,58,1,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,44,2,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,53,2,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,58,3,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,49,3,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,51,4,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,50,4,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,57,5,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,55,5,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,38,6,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,51,6,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,67,7,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,56,7,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,86,8,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,50,8,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,71,9,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,76,9,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,70,10,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,67,10,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,68,11,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,76,11,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,68,12,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,83,12,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,85,13,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,66,13,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,70,14,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,70,14,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,72,15,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,77,15,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,87,16,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,74,16,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,80,17,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,91,17,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,92,18,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,82,18,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,79,19,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,70,19,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,78,20,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,79,20,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,93,21,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,91,21,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,74,22,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,94,22,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,93,23,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,91,23,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,109,24,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,99,24,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,91,25,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,89,25,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,118,26,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,114,26,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,113,27,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,117,27,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,117,28,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,114,28,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,117,29,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,110,29,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,119,30,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,130,30,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,102,31,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,130,31,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,126,32,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,105,32,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,122,33,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,124,33,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,134,34,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,132,34,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,128,35,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,104,35,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,113,36,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,116,36,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,137,37,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,126,37,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,94,38,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,114,38,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,114,39,1
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,101,39,2
2026-01-01,7,Horta-Guinardó,37,el Carmel,147,107,40,1
